application_id,annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,default,loan_to_income,rev_to_loan_ratio,rev_per_employee,credit_tier,default_probability,decision_tier
2992,11048.076801168234,745.6365233226868,47669.143383910174,8.377115051418674,5,1,0.2724008351441828,11496.79456520466,equipment,healthcare,no,masters,southwest,1,4.3147005801832945,2.8941475551881273,27592.306956491182,Average,0.95,🔴 High Risk (Auto-Reject)
2993,109090.68957264148,653.041577036048,51104.26121394518,6.038034186239067,9,4,0.1280249967310136,20733.06452603356,business_expansion,manufacturing,no,bachelors,southwest,0,0.468456670446801,4.86841543938633,27644.08603471141,Average,0.1,🟢 Low Risk (Auto-Approve)
2994,32254.23777591749,685.815705482152,6269.242727005237,0.4139998033836376,14,4,0.4227517013358971,13150.124896418944,business_expansion,manufacturing,yes,masters,northeast,0,0.19436958239596486,25.170743202729327,11271.535625501952,Average,0.04,🟢 Low Risk (Auto-Approve)
2995,32339.77736667851,,93482.36629048044,0.0351609878800692,8,2,0.1685537886419546,9825.654337506166,business_expansion,technology,yes,bachelors,southeast,1,2.890631102080516,1.2612844189640595,14738.48150625925,Subprime,0.9,🔴 High Risk (Auto-Reject)
2996,27249.47415253636,768.0854159982939,17038.121168125526,1.4555292292715292,10,1,0.2584058740943053,4831.622354955878,real_estate,technology,no,bachelors,west,0,0.6252642187790487,3.402926161127262,5797.946825947054,Elite,0.07,🟢 Low Risk (Auto-Approve)
2997,79350.61912531934,830.0491540577312,91601.12121474811,6.014783553231305,8,0,0.2333240144706697,12960.5019034928,business_expansion,technology,yes,bachelors,southwest,0,1.1543844550233617,1.6978615630402714,19440.7528552392,Elite,0.15,🟢 Low Risk (Auto-Approve)
2998,31004.76012311955,700.1771611673017,102312.1317157468,0.784585213257215,3,2,0.110909663849299,5546.614220125908,real_estate,technology,yes,masters,west,1,3.2998846405992657,0.650552085322906,22186.456880503636,Average,0.65,🔴 High Risk (Auto-Reject)
2999,16825.403932514746,736.034107671517,5064.701194526751,3.5271272579191697,11,0,0.3948881886609344,14812.674257159426,real_estate,services,no,high_school,west,0,0.30101513252465345,35.09626417408468,16159.281007810285,Average,0.05,🟢 Low Risk (Auto-Approve)
3000,95120.49118408878,680.8900442183642,41360.14000696044,1.9387642720184324,9,0,0.3848094833107546,14069.426554558053,business_expansion,technology,no,phd,southwest,0,0.434818402345245,4.082024834207136,18759.2354060774,Average,0.1,🟢 Low Risk (Auto-Approve)
3001,46554.94502549387,692.9637271027455,18848.35096810348,4.112181606769761,9,4,0.2036931627409405,12751.20253989057,business_expansion,manufacturing,no,bachelors,west,0,0.40486249007021635,8.118186611530565,17001.60338652076,Average,0.05,🟢 Low Risk (Auto-Approve)
3002,97393.9149895319,509.1353213280941,25726.67012675067,0.5408875940036414,8,4,0.174331889108036,8798.051404775819,equipment,healthcare,no,bachelors,midwest,0,0.26415069287969195,4.103780875533166,13197.077107163728,Subprime,0.08,🟢 Low Risk (Auto-Approve)
3003,49225.61130159428,691.8988275162706,47841.74832638872,0.8197246770118891,19,2,0.3583771266173839,12496.195402400945,business_expansion,services,no,masters,midwest,0,0.9718873379402656,3.134382627611855,7892.333938358491,Average,0.15,🟢 Low Risk (Auto-Approve)
3004,25684.27844917068,802.6044608996909,9939.176204000029,0.8332921352587848,10,0,0.1632507100589068,6345.461628342236,real_estate,manufacturing,no,bachelors,southeast,0,0.38697509932660595,7.66115198857849,7614.553954010682,Elite,0.09,🟢 Low Risk (Auto-Approve)
3005,7959.37476764151,751.1245756814371,17996.72762514017,2.3853125742052224,12,4,0.3481242509229473,10611.737315783384,business_expansion,technology,no,bachelors,southwest,1,2.2610730302969375,7.075777910397129,10611.737315783384,Elite,0.93,🔴 High Risk (Auto-Reject)
3006,54261.98635611007,776.8928816312251,40246.5095192446,1.025884548340131,6,4,0.3901469813093142,5805.3372864933,real_estate,services,no,high_school,northeast,0,0.7417072654715434,1.7309338938972698,11610.6745729866,Elite,0.16,🟢 Low Risk (Auto-Approve)
3007,37788.39536897061,720.4209840885994,32853.58237876607,5.009512995659257,9,2,0.2942815527960759,12764.305362137917,working_capital,technology,yes,masters,southwest,0,0.8694093003415359,4.662251518867937,17019.07381618389,Average,0.24,🟡 Medium Risk (Manual Review)
3008,81656.24934929535,778.4408399154288,47450.955399029976,1.277589203426695,13,2,0.2992622977007502,9516.646146929414,equipment,healthcare,yes,masters,west,0,0.581106232249932,2.4066902932261613,8784.596443319459,Elite,0.05,🟢 Low Risk (Auto-Approve)
3009,29818.51051431236,759.8364976767625,17376.752781346862,3.243948536577603,16,1,0.1349934273338879,12227.877541208389,working_capital,manufacturing,yes,high_school,midwest,0,0.5827505291723518,8.44430097733872,9170.90815590629,Elite,0.04,🟢 Low Risk (Auto-Approve)
3010,64441.65359162999,795.5387700429112,9297.472940292984,8.898630285666089,5,0,0.3728245580096853,8216.437125278748,business_expansion,services,no,high_school,west,0,0.1442773799569381,10.60473594669456,19719.449100668997,Elite,0.0,🟢 Low Risk (Auto-Approve)
3011,47710.614820674615,660.5111668101804,100304.48656280428,2.8012547500650467,10,1,0.2856740933421752,9271.299179193393,working_capital,food,yes,bachelors,northeast,0,2.102351582343034,1.1091786017035197,11125.559015032071,Average,0.3,🔴 High Risk (Auto-Reject)
3012,23761.619948653984,752.0623883802446,12756.223111461222,0.8318233492652949,8,2,0.4664964218309858,,business_expansion,manufacturing,no,bachelors,southeast,1,0.5368414754139614,,,Elite,0.71,🔴 High Risk (Auto-Reject)
3013,31837.49554975255,720.9740379246664,10833.048154024558,5.323940307317599,7,1,0.3961832502270619,,working_capital,healthcare,no,masters,northeast,0,0.3402606884418946,,,Average,0.09,🟢 Low Risk (Auto-Approve)
3014,13825.9012371939,763.4414257049975,13762.430108355864,0.0378655262022759,7,2,0.1568711190415724,1927.4812686731143,working_capital,food,no,phd,northeast,0,0.9954092592049414,1.6806461534750408,3304.2536034396244,Elite,0.42,🔴 High Risk (Auto-Reject)
3015,154502.9119382007,801.1501295242023,29058.286305752685,0.8893094882428357,9,0,0.3927257952354937,7055.778578691538,equipment,retail,yes,masters,southwest,0,0.188075978253249,2.9137761963456335,9407.704771588718,Elite,0.06,🟢 Low Risk (Auto-Approve)
3016,63444.16880391344,754.9237897122791,30838.452346765695,1.47057242334675,12,0,0.3642912935310538,7149.63240189566,equipment,services,no,masters,southeast,0,0.48607228888249665,2.782097747902906,7149.632401895661,Elite,0.04,🟢 Low Risk (Auto-Approve)
3017,12907.241537272148,773.9924893968489,6539.135267237652,0.6543891549533609,8,2,0.2320965684261433,13036.161513582629,business_expansion,services,yes,masters,midwest,0,0.5066253117178167,23.92272552408515,19554.242270373943,Elite,0.06,🟢 Low Risk (Auto-Approve)
3018,149337.70569521803,825.9206141256725,11686.936187342508,2.779160271003663,5,1,0.2862776925681576,10526.109465892723,equipment,manufacturing,no,high_school,midwest,0,0.07825844205209814,10.808077631801893,25262.662718142536,Elite,0.03,🟢 Low Risk (Auto-Approve)
3019,18191.04645511534,746.755605536863,51659.52545601616,2.449340378093513,9,1,0.2703605984829069,21012.001559041622,business_expansion,retail,no,bachelors,west,1,2.8398325287927264,4.880881434406117,28016.002078722162,Average,0.9,🔴 High Risk (Auto-Reject)
3020,29390.55573249605,815.8103444773816,19417.86303897212,1.5651368491292903,11,1,0.3286074704200178,25437.64669818995,business_expansion,food,no,masters,southwest,0,0.6606837657548104,15.720152097356529,27750.160034389035,Elite,0.17,🟢 Low Risk (Auto-Approve)
3021,40003.687428019,804.051910958856,32029.12079524129,1.04603293746789,6,1,0.4604329873150145,9618.986940151017,business_expansion,retail,yes,masters,southwest,0,0.8006542110117518,3.603840518125051,19237.973880302034,Elite,0.26,🟡 Medium Risk (Manual Review)
3022,48596.22248771302,516.1287822893628,12346.226833188231,1.7069919996604472,10,1,0.2764561589014723,497.0918190512453,real_estate,retail,yes,masters,northeast,0,0.25405733617072457,0.48315180898669297,596.5101828614944,Subprime,0.06,🟢 Low Risk (Auto-Approve)
3023,80146.55948524606,805.3981236539444,37476.88162228427,1.0325551906383907,15,0,0.3246484883675376,10124.59090607738,working_capital,services,yes,high_school,southeast,0,0.467604372077672,3.241867669178908,8099.672724861904,Elite,0.07,🟢 Low Risk (Auto-Approve)
3024,5956.185235408111,679.7108476392186,11842.060105261928,0.7502284034947058,13,0,0.5303872200697451,4729.066238259108,working_capital,retail,no,masters,southwest,1,1.9881954031354976,4.7921387287920805,4365.291912239177,Average,0.96,🔴 High Risk (Auto-Reject)
3025,49181.69839057678,752.043289648252,8547.019079857746,1.2982166323349271,8,2,0.1840980566905292,16883.480841141594,working_capital,services,no,masters,midwest,0,0.17378454505538907,23.70437788903019,25325.22126171239,Elite,0.02,🟢 Low Risk (Auto-Approve)
3026,38385.15000215594,742.0298517091303,3283.984568083292,2.7664404002901235,8,2,0.1438997922304129,15307.296193661066,business_expansion,services,yes,high_school,southeast,0,0.08555351660469852,55.93435368398903,22960.9442904916,Average,0.0,🟢 Low Risk (Auto-Approve)
3027,54988.92990872407,661.9066626932431,24753.1847891234,3.135705326185235,13,2,0.0156057140654265,3083.3758691650355,real_estate,manufacturing,no,high_school,southeast,0,0.45014850862184663,1.494777772847982,2846.193109998494,Average,0.07,🟢 Low Risk (Auto-Approve)
3028,36888.74620230666,778.8085084867323,38804.3909356639,1.0586770113470414,7,3,0.0896513183382128,15387.541024174045,working_capital,manufacturing,no,bachelors,midwest,0,1.051930329180921,4.758494794989349,26378.641755726934,Elite,0.11,🟢 Low Risk (Auto-Approve)
3029,33021.68979641532,,39517.96364701569,8.835005483394161,6,0,0.031327912664396,10448.143269949414,business_expansion,manufacturing,yes,high_school,northeast,1,1.196727480957246,3.172676617633895,20896.28653989883,Subprime,0.59,🔴 High Risk (Auto-Reject)
3030,43705.92727836445,697.6788352594156,28294.72387809867,0.9112686356804164,12,0,0.1753176954842977,11426.709261734191,real_estate,healthcare,no,bachelors,midwest,0,0.6473887099543425,4.8461512376499085,11426.709261734191,Average,0.15,🟢 Low Risk (Auto-Approve)
3031,143953.58489588756,714.1442657349294,50985.54633848298,3.735760859956132,12,4,0.408035886488885,14598.776391367232,equipment,healthcare,no,bachelors,southwest,0,0.35418045598070774,3.4359799840799203,14598.776391367232,Average,0.06,🟢 Low Risk (Auto-Approve)
3032,33549.77412430051,706.6811444814005,7201.286778512556,0.2549749856303181,7,0,0.5159758492198183,2209.315595756391,equipment,manufacturing,no,high_school,west,0,0.2146448662167468,3.681534698518529,3787.398164153813,Average,0.22,🟡 Medium Risk (Manual Review)
3033,105783.45575142516,791.3517119231259,7694.149396057285,3.2794824398809723,10,1,0.1388023603820252,11691.269524332292,business_expansion,manufacturing,yes,masters,midwest,0,0.07273490302810065,18.23401484300253,14029.523429198749,Elite,0.07,🟢 Low Risk (Auto-Approve)
3034,53274.78240229663,813.0394494550555,10831.495717748488,1.8482737021095672,8,3,0.2001461948662149,9463.45567286137,working_capital,services,no,high_school,midwest,0,0.2033137486316894,10.484375476256213,14195.183509292056,Elite,0.04,🟢 Low Risk (Auto-Approve)
3035,51438.16560329361,802.0356375208854,18221.931157744315,2.5256923193363354,8,0,0.2896569091533223,4337.278535607458,equipment,technology,no,masters,midwest,0,0.35424924166769967,2.8563022204794906,6505.917803411187,Elite,0.06,🟢 Low Risk (Auto-Approve)
3036,55378.327789135066,813.4970455812307,24056.421724179345,0.610289914513601,10,3,0.3410526788639864,7874.387299597199,business_expansion,services,no,phd,northeast,0,0.43440137477208346,3.9279593897454377,9449.264759516638,Elite,0.13,🟢 Low Risk (Auto-Approve)
3037,68492.02566772727,796.8404527265384,54293.78970457836,1.7051733714903397,7,1,0.1631479917466922,14714.919993338302,working_capital,services,no,bachelors,west,1,0.7927023500220556,3.2522879850689344,25225.577131437087,Elite,0.67,🔴 High Risk (Auto-Reject)
3038,35710.72392390027,754.686396576065,19466.01303076982,4.36086687105588,11,1,0.2685985956532226,11661.370595774915,business_expansion,manufacturing,yes,masters,southwest,0,0.5451027280279166,7.18875749893428,12721.495195390815,Elite,0.07,🟢 Low Risk (Auto-Approve)
3039,100922.1324396784,499.3868227002485,41359.34057678444,4.3712429429706265,8,1,0.0977003521012292,10866.692650932402,equipment,technology,no,high_school,southwest,0,0.4098143744783147,3.1528624487882744,16300.038976398602,Subprime,0.05,🟢 Low Risk (Auto-Approve)
3040,68612.49525870415,724.815931808237,36087.45717607917,0.8136784949190634,10,0,0.3041881849995236,14745.993016854512,equipment,technology,no,bachelors,southeast,1,0.5259604251384683,4.903418806674691,17695.191620225414,Average,0.08,🟢 Low Risk (Auto-Approve)
3041,15079.946700487804,796.7293848583255,54106.15316709218,1.3043694534034125,8,2,0.1815848578881248,2129.810094485481,business_expansion,food,no,bachelors,west,1,3.5879538728967764,0.4723625620712246,3194.715141728221,Elite,0.95,🔴 High Risk (Auto-Reject)
3042,4070.7595678805615,703.0556468306693,34207.17596453926,0.0114625366038283,10,3,0.1945088526062164,5382.067188624213,working_capital,retail,yes,masters,southwest,1,8.4031432940534,1.8880484706028393,6458.4806263490555,Average,0.83,🔴 High Risk (Auto-Reject)
3043,141052.09565645634,617.8899536663009,56588.98458520745,0.2828073410212979,12,2,0.1101993827937543,7825.004904897874,business_expansion,technology,no,high_school,midwest,0,0.40119208666728673,1.6593345780464892,7825.0049048978735,Subprime,0.02,🟢 Low Risk (Auto-Approve)
3044,56683.53457608872,743.5476483508397,3370.8709844382674,0.4065326893030811,11,0,0.1569833055384472,8378.516496311373,business_expansion,manufacturing,yes,masters,midwest,0,0.059468256693015566,29.826771306256667,9140.199814157862,Average,0.04,🟢 Low Risk (Auto-Approve)
3045,13302.595904535125,768.8153623636455,19912.479571788987,1.042938872205498,10,3,0.2127262558312392,25310.691323779676,equipment,services,yes,masters,midwest,0,1.4968867516302151,15.253162961967998,30372.829588535613,Elite,0.2,🟡 Medium Risk (Manual Review)
3046,33511.09360651501,800.9248055613328,4846.555333654304,4.269067823695357,15,1,0.4881925263161911,12548.90023735956,equipment,retail,no,high_school,west,0,0.14462540048863307,31.070893135717533,10039.120189887648,Elite,0.11,🟢 Low Risk (Auto-Approve)
3047,90201.34751908253,,10794.162722285326,2.141581476003884,11,0,0.0479041669221734,21560.754786985864,business_expansion,technology,yes,masters,midwest,0,0.11966742204158058,23.96934936969827,23520.823403984577,Subprime,0.04,🟢 Low Risk (Auto-Approve)
3048,41709.91217132666,772.080482420514,10137.403733671788,4.71943564548863,9,1,0.1556770407375939,2443.6961798402003,equipment,technology,no,high_school,southeast,0,0.24304543466866166,2.892688791774209,3258.261573120267,Elite,0.04,🟢 Low Risk (Auto-Approve)
3049,44708.25385679907,822.4822034520178,56441.15933843231,4.218336826586562,8,3,0.183995322724442,2103.682395855798,business_expansion,retail,no,high_school,west,0,1.2624326487725028,0.4472655956427196,3155.523593783697,Elite,0.2,🟡 Medium Risk (Manual Review)
3050,78982.87368152374,753.1922527716047,20948.69822663877,2.65392716923947,4,1,0.1265713357036127,15255.463147101813,working_capital,technology,no,masters,west,0,0.26523089437222197,8.738755782563713,45766.38944130544,Elite,0.01,🟢 Low Risk (Auto-Approve)
3051,60706.64288860648,811.0739878125376,93213.45241587258,2.0786028660966878,4,0,0.3504903791610134,4464.076529132145,working_capital,retail,no,high_school,southwest,1,1.5354736809761396,0.5746908516014145,13392.229587396436,Elite,0.81,🔴 High Risk (Auto-Reject)
3052,72198.96532163039,671.6711425012422,19470.86871599464,8.034929362289738,4,0,0.223705348558144,15682.6029059901,business_expansion,retail,no,bachelors,west,0,0.26968348686516813,9.665271622795581,47047.8087179703,Average,0.04,🟢 Low Risk (Auto-Approve)
3053,78402.90787049131,770.9275707324515,4451.848436220724,2.5268230563807736,7,4,0.4378835440115381,14734.468915557363,business_expansion,services,yes,bachelors,midwest,0,0.05678167503142159,39.71690175885446,25259.089569526906,Elite,0.02,🟢 Low Risk (Auto-Approve)
3054,26316.851740357368,757.1483030860312,18154.12028849569,1.9781160213800884,13,1,0.3597743326615261,3250.533655757358,business_expansion,food,no,bachelors,southeast,1,0.6898287252443658,2.1486253946332363,3000.492605314484,Elite,0.7,🔴 High Risk (Auto-Reject)
